unique_id,doctor_id,specialty,medication,nb_beneficiaries,spending
UU537392,1467406868,NURSE PRACTITIONER,ATENOLOL,61,408.76
ER189660,1851429682,INTERNAL MEDICINE,LORAZEPAM,41,216.61
MK807562,1568674927,FAMILY PRACTICE,ATORVASTATIN CALCIUM,391,4066.33
RH153498,1548283013,PHYSICIAN ASSISTANT,SOLIFENACIN SUCCINATE,11,5323.29
NZ312524,1942278163,ENDOCRINOLOGY,ZOLPIDEM TARTRATE,13,104.32
BC107498,1629129291,PHYSICIAN ASSISTANT,OMEPRAZOLE,12,322.81
KX548146,1053499947,FAMILY PRACTICE,OMEPRAZOLE,154,4906.69
SC207791,1629185251,FAMILY PRACTICE,INSULIN DETEMIR,15,9849.03
LT995217,1861553067,FAMILY PRACTICE,LABETALOL HCL,11,812.72
YL860645,1982602801,NEUROPSYCHIATRY,ZOLPIDEM TARTRATE,26,227.54
KL130390,1568485589,FAMILY PRACTICE,LANSOPRAZOLE,35,2000.15
VX443686,1467424143,GENERAL PRACTICE,BETAMETHASONE DIPROPIONATE,36,2802.24
YT896535,1194010041,FAMILY PRACTICE,BACLOFEN,23,458.69
OZ561730,1952472375,FAMILY PRACTICE,CODEINE SULFATE,12,537.84
DV327888,1497955603,CARDIOLOGY,ROSUVASTATIN CALCIUM,44,25127.76
TF161628,1972568723,FAMILY PRACTICE,PREDNISONE,16,101.02
BM494255,1497862254,NEUROLOGY,QUETIAPINE FUMARATE,38,386.96
PX911504,1548226541,HEMATOLOGY/ONCOLOGY,NYSTATIN,63,1167.39
NX695727,1952353054,INTERNAL MEDICINE,METRONIDAZOLE,19,898.18
BE839690,1467492132,FAMILY PRACTICE,SIMVASTATIN,58,583.01
PP869541,1922176338,INTERNAL MEDICINE,CIPROFLOXACIN HCL,28,198.55
XU188973,1063648343,INTERNAL MEDICINE,FLUTICASONE/SALMETEROL,23,8523.71
VP675541,1528002128,PSYCHIATRY,DIAZEPAM,20,184.03
OO450101,1881665933,PSYCHIATRY,GABAPENTIN,20,168.8
HF614204,1841213659,INTERNAL MEDICINE,ASPIRIN/DIPYRIDAMOLE,12,6258.52
DT893988,1427158989,GERIATRIC MEDICINE,BACLOFEN,49,2007.07
XO566116,1245369685,INTERNAL MEDICINE,PANTOPRAZOLE SODIUM,121,1439.8
IM234246,1629150586,INTERNAL MEDICINE,MIRTAZAPINE,13,218.6
HK437864,1265424295,INTERNAL MEDICINE,LOSARTAN/HYDROCHLOROTHIAZIDE,22,375.56
QJ344923,1972651313,FAMILY PRACTICE,DICYCLOMINE HCL,21,221.2
CU607251,1447361241,INTERNAL MEDICINE,CLONIDINE HCL,16,160.6
TZ518593,1851362701,PSYCHIATRY,DIVALPROEX SODIUM,120,2554.28
MO842250,1528069762,FAMILY PRACTICE,CLONIDINE HCL,11,94.35
BQ218675,1598746570,FAMILY PRACTICE,ALENDRONATE SODIUM,72,546.71
KK262270,1922188523,CARDIOLOGY,FUROSEMIDE,254,1448.26
KX770578,1811094238,INTERNAL MEDICINE,LORAZEPAM,19,119.39
OZ943480,1427079672,ENDOCRINOLOGY,GABAPENTIN,58,1014.89
VO844265,1326020231,GENERAL SURGERY,OXYCODONE HCL/ACETAMINOPHEN,28,295.49
BP834361,1861562662,NEPHROLOGY,FENOFIBRATE NANOCRYSTALLIZED,12,956.62
ZR135467,1518068782,INTERNAL MEDICINE,LEVOCETIRIZINE DIHYDROCHLORIDE,18,174.34
VC655495,1790933216,PHYSICIAN ASSISTANT,TRAMADOL HCL,23,87.25
IY996496,1386081800,NEUROLOGY,CLONAZEPAM,13,77.74
GW414769,1376548784,INTERNAL MEDICINE,LISINOPRIL/HYDROCHLOROTHIAZIDE,55,515.73
AP990760,1164681540,INTERNAL MEDICINE,ELTROMBOPAG OLAMINE,13,72037.68
VC793331,1740336908,CARDIOLOGY,DILTIAZEM HCL,34,1546.07
WD841750,1053429977,PULMONARY DISEASE,IPRATROPIUM/ALBUTEROL SULFATE,82,47544.94
YQ202368,1326084989,INTERNAL MEDICINE,LISINOPRIL,116,978.92
ZS733836,1053383620,UROLOGY,OXYBUTYNIN CHLORIDE,51,2338.51
TU988096,1437340304,FAMILY PRACTICE,DEXTROMETHORPHAN HBR/QUINIDINE,66,18999.1
BG568542,1982646675,FAMILY PRACTICE,HYDROCHLOROTHIAZIDE,180,771.96
EU788569,1174526305,OTOLARYNGOLOGY,ACETAMINOPHEN WITH CODEINE,35,166.64
HX488765,1568432136,ENDOCRINOLOGY,IRBESARTAN,14,332.78
GQ457896,1578528907,PHYSICIAN ASSISTANT,FUROSEMIDE,126,569.12
GF473059,1720069826,FAMILY PRACTICE,AZITHROMYCIN,21,172.48
IB851444,1336354778,INTERNAL MEDICINE,ACETAMINOPHEN WITH CODEINE,26,954.95
JL755036,1316917552,RHEUMATOLOGY,ADALIMUMAB,18,65525.81
TH888024,1851440036,INTERNAL MEDICINE,SEVELAMER HCL,11,11790.88
LD811811,1275532129,CARDIOLOGY,VALSARTAN/HYDROCHLOROTHIAZIDE,113,6274.81
FL823062,1174766166,GENERAL PRACTICE,"INSULIN GLARGINE,HUM.REC.ANLOG",30,8298.67
QL160530,1720420243,CERTIFIED CLINICAL NURSE SPECIALIST,CLOMIPRAMINE HCL,13,3101.54
UO579191,1073616397,INTERNAL MEDICINE,METHYLPREDNISOLONE,18,296.42
UG929818,1144434556,NURSE PRACTITIONER,BENZTROPINE MESYLATE,24,220.68
KV669954,1508898727,FAMILY PRACTICE,ALENDRONATE SODIUM,60,443.8
LQ350664,1174518849,ORTHOPEDIC SURGERY,CELECOXIB,16,1585.84
YC312951,1689627267,CARDIAC SURGERY,"INSULIN GLARGINE,HUM.REC.ANLOG",15,11990.01
QP977634,1063454247,INTERNAL MEDICINE,FLUTICASONE/SALMETEROL,23,11769.98
YG165933,1245264365,INTERNAL MEDICINE,AZELASTINE HCL,11,557.27
VP141782,1245228287,FAMILY PRACTICE,IBUPROFEN,22,318.16
OQ100009,1336131606,INTERNAL MEDICINE,TRIMETHOPRIM,13,338.13
AN423369,1215112545,PODIATRY,LIDOCAINE/PRILOCAINE,14,3534.17
LO333260,1407848591,INTERNAL MEDICINE,"ESTROGENS, CONJUGATED",25,4689.74
UN570303,1851571467,NURSE PRACTITIONER,RALOXIFENE HCL,13,2716.51
PU227559,1851335574,PHYSICIAN ASSISTANT,MELOXICAM,53,1080.67
JP781214,1619025293,FAMILY PRACTICE,HYDRALAZINE HCL,17,438.85
NA803985,1780896381,FAMILY PRACTICE,HYDRALAZINE HCL,26,509.81
ZV849976,1003844861,PSYCHIATRY,IMIPRAMINE HCL,22,665.78
MI884429,1114353976,FAMILY PRACTICE,INSULIN ASPART PROTAM & ASPART,14,8414.86
EC162574,1225331945,FAMILY PRACTICE,METHOCARBAMOL,48,487.41
NV832100,1578565784,FAMILY PRACTICE,DIAZEPAM,109,553.12
EK360229,1477758142,FAMILY PRACTICE,MELOXICAM,19,125.31
ZX773797,1750481461,ANESTHESIOLOGY,VENLAFAXINE HCL,21,744.11
KI636089,1104221613,NURSE PRACTITIONER,TRAMADOL HCL,30,255.21
VN133304,1053565077,DENTIST,SODIUM FLUORIDE,12,157.85
RJ910007,1174621478,NURSE PRACTITIONER,BACLOFEN,16,260.07
WQ247384,1902834492,INTERNAL MEDICINE,LEVOTHYROXINE SODIUM,477,5107.54
UR513021,1932187531,INTERNAL MEDICINE,PREGABALIN,73,23183.44
HY774083,1891005484,PHYSICIAN ASSISTANT,ALPRAZOLAM,12,73.76
IY131709,1386974400,NURSE PRACTITIONER,ALENDRONATE SODIUM,13,54.52
CQ673274,1952630105,INTERNAL MEDICINE,INSULIN ASPART,19,5421.62
FB429075,1265778310,PHYSICIAN ASSISTANT,FLUOXETINE HCL,23,132.19
TD747315,1508887365,INTERNAL MEDICINE,CILOSTAZOL,64,1230.79
IE102156,1629021233,INTERNAL MEDICINE,DOXAZOSIN MESYLATE,83,2772.85
DG122156,1114901642,PULMONARY DISEASE,IPRATROPIUM/ALBUTEROL SULFATE,23,6595.92
OT445852,1871765859,NEPHROLOGY,MIDODRINE HCL,21,702.45
MD502094,1679899033,INTERNAL MEDICINE,LEVOTHYROXINE SODIUM,48,1332.99
PG376017,1720069479,FAMILY PRACTICE,OLMESARTAN/HYDROCHLOROTHIAZIDE,29,6972.01
BB929951,1811091325,PSYCHIATRY & NEUROLOGY,TEMAZEPAM,12,60.0
EC114743,1780885087,FAMILY PRACTICE,OXYCODONE HCL/ACETAMINOPHEN,22,783.73
OJ469531,1134161904,CARDIOLOGY,BENAZEPRIL HCL,26,129.5
CI407970,1619974102,DERMATOLOGY,METRONIDAZOLE,22,4687.27
QE840951,1093742207,OPHTHALMOLOGY,PREDNISOLONE ACETATE,720,66243.85
BO765951,1457380156,INTERVENTIONAL CARDIOLOGY,POTASSIUM CHLORIDE,95,1866.32
BP541761,1548327257,INTERNAL MEDICINE,INSULIN DETEMIR,11,4207.06
WR291003,1053365551,INTERNAL MEDICINE,"PEN NEEDLE, DIABETIC",163,6324.89
VS834047,1588692552,FAMILY PRACTICE,FINASTERIDE,14,84.42
YR642931,1003975145,PHYSICIAN ASSISTANT,GLIMEPIRIDE,66,913.01
HC373393,1265448310,INTERNAL MEDICINE,LEVOTHYROXINE SODIUM,84,4265.34
VO902998,1164530911,INTERNAL MEDICINE,DOXAZOSIN MESYLATE,20,955.72
NE774083,1427034107,INTERNAL MEDICINE,CILOSTAZOL,14,201.44
ND165890,1275503641,FAMILY PRACTICE,METOPROLOL TARTRATE,16,56.12
RE253160,1891799748,INTERNAL MEDICINE,NATEGLINIDE,23,2103.85
UZ682095,1487683744,INTERNAL MEDICINE,DILTIAZEM HCL,15,958.54
FP194012,1245527969,FAMILY PRACTICE,ALBUTEROL SULFATE,169,8623.7
HI986159,1912966193,INTERNAL MEDICINE,ALPRAZOLAM,45,235.17
JM276618,1649258021,INTERNAL MEDICINE,VENLAFAXINE HCL,109,1241.19
IR371237,1124052154,CARDIOLOGY,MIDODRINE HCL,24,2203.72
EJ706770,1427034008,INFECTIOUS DISEASE,TENOFOVIR DISOPROXIL FUMARATE,14,13299.85
TZ738657,1710945761,CARDIOLOGY,CARVEDILOL,83,829.18
WN279313,1518995786,INTERNAL MEDICINE,OMEPRAZOLE,233,2718.84
DD635383,1598798639,INTERNAL MEDICINE,AMLODIPINE BESYLATE,545,2516.12
YN226446,1598093031,REGISTERED NURSE,TROSPIUM CHLORIDE,15,509.51
QM937250,1801891437,INTERNAL MEDICINE,INSULIN ASPART,33,9115.53
MZ247900,1417954058,FAMILY PRACTICE,GABAPENTIN,60,928.51
RA712592,1669465894,INTERNAL MEDICINE,RIVAROXABAN,41,23094.05
VS324843,1073518569,CARDIOLOGY,DIGOXIN,76,3351.78
SX871304,1629162177,INTERNAL MEDICINE,AZITHROMYCIN,41,362.86
QS874851,1144281205,FAMILY PRACTICE,TELMISARTAN/AMLODIPINE,13,1010.27
ZA466730,1639309362,INFECTIOUS DISEASE,EMTRICITABINE/TENOFOVIR,54,73150.5
GZ112574,1811932064,NURSE PRACTITIONER,ALLOPURINOL,110,1138.86
OW514714,1932336617,INTERNAL MEDICINE,GABAPENTIN,59,811.91
OR405865,1346328952,INTERNAL MEDICINE,CLONAZEPAM,24,248.6
LD988309,1609864792,FAMILY PRACTICE,ALBUTEROL SULFATE,54,3069.0
IB829365,1750313334,NEUROLOGY,PHENYTOIN,11,220.13
ZT852983,1649237215,INTERNAL MEDICINE,SITAGLIPTIN PHOS/METFORMIN HCL,18,7500.42
YB972092,1295799393,INTERNAL MEDICINE,CALCITRIOL,14,113.2
WL359909,1225134489,FAMILY PRACTICE,DULOXETINE HCL,43,4021.53
WX275802,1295997179,PAIN MANAGEMENT,LORAZEPAM,15,45.26
LJ392903,1275960510,NURSE PRACTITIONER,OMEPRAZOLE,63,1132.27
IG173512,1760506745,FAMILY PRACTICE,DICLOFENAC SODIUM,14,1162.36
SN160121,1679668016,PSYCHIATRY,BUSPIRONE HCL,38,349.64
WG132700,1386654986,FAMILY PRACTICE,ALPRAZOLAM,29,202.35
IP131388,1225206279,FAMILY PRACTICE,DABIGATRAN ETEXILATE MESYLATE,11,3493.95
RE555265,1750479952,ENDOCRINOLOGY,METFORMIN HCL,47,3392.46
LO575660,1396831186,NURSE PRACTITIONER,PREDNISONE,12,55.41
AL622155,1750607602,ENDOCRINOLOGY,HYDROCORTISONE,18,899.64
ZH296789,1598094229,OPTOMETRY,LATANOPROST,1465,14089.16
VR646979,1467433748,INTERNAL MEDICINE,METOCLOPRAMIDE HCL,116,1339.2
YD425039,1306895149,NEUROLOGY,MEMANTINE HCL,125,57972.04
RI540367,1164482808,INTERNAL MEDICINE,NITROGLYCERIN,55,1282.26
MX331728,1871535823,MEDICAL ONCOLOGY,ACYCLOVIR,323,4785.75
SN449391,1144424102,FAMILY PRACTICE,GLIMEPIRIDE,87,941.61
PZ213987,1922186683,INTERNAL MEDICINE,LISINOPRIL/HYDROCHLOROTHIAZIDE,98,1265.93
HG127442,1962803742,PHYSICIAN ASSISTANT,LORAZEPAM,49,505.58
WB909609,1588755367,INTERNAL MEDICINE,AMPICILLIN TRIHYDRATE,11,93.39
HJ524204,1679542864,INTERNAL MEDICINE,TRAZODONE HCL,17,49.58
WM503527,1144227802,INTERNAL MEDICINE,ESCITALOPRAM OXALATE,106,1064.65
BC881576,1568463792,INTERNAL MEDICINE,METOPROLOL SUCCINATE,19,1105.1
UL373163,1528012366,FAMILY PRACTICE,MECLIZINE HCL,11,334.45
LM996226,1538279666,NURSE PRACTITIONER,LORAZEPAM,39,314.99
LQ782813,1245235795,FAMILY PRACTICE,MECLIZINE HCL,28,472.43
KN783912,1144206996,CARDIOLOGY,ISOSORBIDE MONONITRATE,167,2708.03
ZZ699095,1730383324,FAMILY PRACTICE,LINAGLIPTIN/METFORMIN HCL,23,6098.22
AK443941,1053419259,FAMILY PRACTICE,DICLOFENAC SODIUM,33,1606.69
AA137628,1619994506,INTERNAL MEDICINE,PRAVASTATIN SODIUM,17,722.11
GN840291,1285646711,INTERNAL MEDICINE,RIVASTIGMINE,17,6755.78
JZ826235,1871993287,NURSE PRACTITIONER,AMLODIPINE BESYLATE,48,289.64
DW859158,1538271184,FAMILY PRACTICE,PRAMIPEXOLE DI-HCL,11,491.24
EU702401,1992756498,FAMILY PRACTICE,ALLOPURINOL,23,217.52
TQ967918,1609857697,HEMATOLOGY/ONCOLOGY,ONDANSETRON HCL,55,1262.57
TA652061,1427085851,FAMILY PRACTICE,RALOXIFENE HCL,13,1872.89
DV974087,1497963151,PSYCHIATRY,LEVOTHYROXINE SODIUM,22,272.72
TO942841,1013096262,NURSE PRACTITIONER,PREGABALIN,11,3505.48
EG169311,1457335499,OBSTETRICS/GYNECOLOGY,ESTRADIOL,18,86.44
JS507794,1679919765,NURSE PRACTITIONER,AMITRIPTYLINE HCL,12,427.63
SM195596,1275847071,INTERNAL MEDICINE,CEFTRIAXONE SODIUM,24,949.76
XP327765,1568695732,NEUROLOGY,PRIMIDONE,51,687.65
FV990086,1902850977,OPTOMETRY,TRAVOPROST,44,10441.87
KE965100,1174672398,OPHTHALMOLOGY,BACITRACIN/POLYMYXIN B SULFATE,24,331.42
TP172491,1528030236,FAMILY PRACTICE,LISINOPRIL/HYDROCHLOROTHIAZIDE,18,113.44
JE589900,1235134727,OPHTHALMOLOGY,BRIMONIDINE TARTRATE,31,2533.79
GO304844,1104811991,NURSE PRACTITIONER,SITAGLIPTIN PHOS/METFORMIN HCL,14,4711.05
AJ354789,1811005713,CARDIOLOGY,DABIGATRAN ETEXILATE MESYLATE,92,50749.03
ZV136837,1730343120,GASTROENTEROLOGY,SUCRALFATE,15,3155.4
TX289207,1114079720,INTERNAL MEDICINE,FUROSEMIDE,62,296.98
WQ349754,1376532390,NURSE PRACTITIONER,OMEPRAZOLE,28,512.18
OI693844,1245284314,FAMILY PRACTICE,GABAPENTIN,74,959.9
ZL313291,1093788150,INTERNAL MEDICINE,LEVALBUTEROL TARTRATE,15,1776.51
MD224724,1003911645,CARDIOLOGY,LEVOTHYROXINE SODIUM,43,1385.19
YJ672332,1508894718,FAMILY PRACTICE,LISINOPRIL,17,109.03
RU645001,1770584484,FAMILY PRACTICE,ESCITALOPRAM OXALATE,60,710.21
DJ690623,1790780609,ENDOCRINOLOGY,LIRAGLUTIDE,222,178651.85
QL243125,1578642880,INTERNAL MEDICINE,WARFARIN SODIUM,355,4004.89
TQ921284,1205924222,PHYSICIAN ASSISTANT,PIOGLITAZONE HCL/METFORMIN HCL,14,1740.56
RU190373,1821350232,NURSE PRACTITIONER,IBUPROFEN,24,162.41
IV380015,1952303729,INTERNAL MEDICINE,DICYCLOMINE HCL,17,97.41
TS682391,1710074273,FAMILY PRACTICE,DEXLANSOPRAZOLE,24,8459.95
QG627097,1356442321,PHYSICIAN ASSISTANT,SULFAMETHOXAZOLE/TRIMETHOPRIM,17,98.04
TT171060,1588756886,ENDOCRINOLOGY,ESOMEPRAZOLE MAGNESIUM,16,3944.65
EL491799,1124129259,FAMILY PRACTICE,POTASSIUM CHLORIDE,11,170.82
UN440854,1982671913,FAMILY PRACTICE,OMEPRAZOLE,116,1126.17
NY675926,1740259829,OPHTHALMOLOGY,DORZOLAMIDE HCL/TIMOLOL MALEAT,35,1424.36
VX362617,1588653521,FAMILY PRACTICE,CHLORTHALIDONE,11,792.49
VR926423,1306899018,INTERNAL MEDICINE,POTASSIUM CHLORIDE,21,788.13
AE201540,1881708816,PSYCHIATRY,AMITRIP HCL/CHLORDIAZEPOXIDE,13,595.59
LD308850,1649291527,FAMILY PRACTICE,ASPIRIN/DIPYRIDAMOLE,25,8751.07
ZW546487,1780657270,FAMILY PRACTICE,LEVOTHYROXINE SODIUM,19,717.36
TY312432,1821082074,INTERNAL MEDICINE,PREDNISONE,153,1187.09
VE346507,1841302296,NURSE PRACTITIONER,GABAPENTIN,73,1342.66
KV115679,1346210267,INTERNAL MEDICINE,QUETIAPINE FUMARATE,30,582.25
YG944423,1225021678,INTERNAL MEDICINE,RIVASTIGMINE,117,54980.53
SE117295,1457361800,FAMILY PRACTICE,MOMETASONE FUROATE,22,5597.58
GZ426475,1043217656,INTERNAL MEDICINE,ISOSORBIDE MONONITRATE,126,1724.3
VY863132,1487638011,INTERNAL MEDICINE,ATENOLOL,105,815.13
LY596583,1891803037,INTERNAL MEDICINE,MEMANTINE HCL,11,3665.31
TS211077,1881670891,INTERNAL MEDICINE,NITROFURANTOIN MONOHYD/M-CRYST,15,404.94
ZL534794,1003075862,FAMILY PRACTICE,TRAZODONE HCL,28,130.09
XR127617,1821096207,UROLOGY,ABIRATERONE ACETATE,12,97962.0
XJ267765,1164485918,FAMILY PRACTICE,ALLOPURINOL,37,459.64
DO301619,1295782746,CARDIOLOGY,DILTIAZEM HCL,12,314.11
WP894842,1225093180,INTERNAL MEDICINE,MIRTAZAPINE,72,1784.6
XL338979,1770670879,FAMILY PRACTICE,IBUPROFEN,17,106.98
NH250208,1215955000,FAMILY PRACTICE,SPIRONOLACTONE,12,105.98
SO806183,1093926081,CARDIOLOGY,LOSARTAN/HYDROCHLOROTHIAZIDE,12,47.9
IE138441,1063644797,FAMILY PRACTICE,AMLODIPINE BESYLATE,16,70.27
NE284728,1760452486,FAMILY PRACTICE,LOVASTATIN,16,106.01
VH376005,1801831409,PSYCHIATRY,CHLORPROMAZINE HCL,16,1621.29
BD329612,1316982689,ENDOCRINOLOGY,GLIMEPIRIDE,23,294.53
BV958117,1720408735,INTERNAL MEDICINE,TRAZODONE HCL,12,24.67
XH585163,1750680567,FAMILY PRACTICE,RANITIDINE HCL,17,164.33
AH623397,1376526947,INTERNAL MEDICINE,PANTOPRAZOLE SODIUM,242,7203.4
TF479345,1902969587,NURSE PRACTITIONER,NYSTATIN,28,829.61
NT986115,1912011859,NEUROLOGY,PREGABALIN,39,15824.34
JK957319,1033117478,NURSE PRACTITIONER,DEXLANSOPRAZOLE,17,3602.15
XQ647853,1255370581,FAMILY PRACTICE,ATENOLOL,164,1566.11
VC412361,1063474518,FAMILY PRACTICE,LEVOTHYROXINE SODIUM,27,1176.76
AV753158,1972762326,NEUROLOGY,DEXAMETHASONE,11,247.22
EF652359,1235340522,OPHTHALMOLOGY,BRIMONIDINE TARTRATE/TIMOLOL,49,6855.42
JT794997,1619952520,GERIATRIC MEDICINE,QUINAPRIL HCL,43,518.7
PG463428,1871596817,INFECTIOUS DISEASE,ELVITEGR/COBICIST/EMTRIC/TENOF,27,70387.12
HD317450,1932164589,INTERNAL MEDICINE,FINASTERIDE,17,425.78
HY840890,1699797423,GENERAL PRACTICE,QUETIAPINE FUMARATE,71,2469.13
MT543896,1336160670,INTERNAL MEDICINE,SEVELAMER CARBONATE,14,4899.3
IE637260,1689783748,PSYCHIATRY,RISPERIDONE,139,2384.17
RQ784205,1720052020,INTERNAL MEDICINE,GEMFIBROZIL,16,415.33
PC543795,1891933677,NURSE PRACTITIONER,LOVASTATIN,11,175.63
ZM670460,1063612927,FAMILY PRACTICE,SUMATRIPTAN SUCCINATE,15,485.73
JN100490,1871544825,PHYSICIAN ASSISTANT,SERTRALINE HCL,15,115.53
WK632551,1154300218,FAMILY PRACTICE,OMEPRAZOLE,281,1966.52
RM120289,1144283052,PSYCHIATRY,CLONAZEPAM,101,652.98
FQ727657,1417004433,INTERNAL MEDICINE,LOSARTAN POTASSIUM,15,265.27
CC839481,1487714606,FAMILY PRACTICE,ALBUTEROL SULFATE,29,251.5
RF454066,1760407787,FAMILY PRACTICE,INSULIN LISPRO,12,2589.22
HF933304,1528061603,ANESTHESIOLOGY,CITALOPRAM HYDROBROMIDE,57,255.26
HW125378,1528145034,INTERNAL MEDICINE,FOSINOPRIL SODIUM,12,411.32
OL383665,1578513222,INTERNAL MEDICINE,TRAZODONE HCL,40,128.38
IB852169,1306268735,PHYSICIAN ASSISTANT,METFORMIN HCL,119,909.52
EJ594695,1871506204,INTERNAL MEDICINE,ALENDRONATE SODIUM,58,316.48
FZ897292,1619979572,INTERNAL MEDICINE,SITAGLIPTIN PHOS/METFORMIN HCL,13,9539.85
NT560974,1841518768,FAMILY PRACTICE,POTASSIUM CHLORIDE,241,4141.13
ZN986212,1083941520,NURSE PRACTITIONER,GABAPENTIN,12,137.02
UV452052,1992959555,PSYCHIATRY,DONEPEZIL HCL,31,191.16
WS181504,1316977820,GENERAL PRACTICE,METAXALONE,13,1409.83
SW279043,1710908926,CARDIOLOGY,METOPROLOL SUCCINATE,52,1749.72
BQ670823,1831175132,FAMILY PRACTICE,FINASTERIDE,111,1653.16
SE583725,1528066180,PHYSICAL MEDICINE AND REHABILITATION,CELECOXIB,21,2012.74
XF493514,1255364782,FAMILY PRACTICE,FENOFIBRIC ACID (CHOLINE),13,2883.63
IC190490,1972568558,PHYSICAL MEDICINE AND REHABILITATION,PROMETHAZINE HCL,41,443.03
SE667796,1194712604,PHYSICIAN ASSISTANT,HYDROCHLOROTHIAZIDE,17,34.68
NY196095,1235174087,FAMILY PRACTICE,BACLOFEN,24,414.72
ZJ200203,1578528998,FAMILY PRACTICE,LOSARTAN/HYDROCHLOROTHIAZIDE,20,142.12
LP930045,1174572986,FAMILY PRACTICE,LISINOPRIL,98,680.93
CW393752,1427058544,INTERNAL MEDICINE,RISPERIDONE,23,87.79
WE288784,1033194527,FAMILY PRACTICE,CLINDAMYCIN HCL,13,211.5
UH334912,1699883157,INTERNAL MEDICINE,NEOMYCIN/POLYMYXIN B SULF/HC,14,559.68
KL935334,1487638201,NURSE PRACTITIONER,LITHIUM CARBONATE,27,194.83
HE513612,1457342354,FAMILY PRACTICE,ALENDRONATE SODIUM,40,237.01
JU728294,1639176340,FAMILY PRACTICE,EZETIMIBE,47,15994.24
UC923713,1245337708,PSYCHIATRY,VENLAFAXINE HCL,17,524.21
SB992004,1679548788,PSYCHIATRY,DIVALPROEX SODIUM,72,8630.65
XZ626673,1184687535,INTERNAL MEDICINE,PRIMIDONE,16,265.01
HA125235,1972591501,FAMILY PRACTICE,ESCITALOPRAM OXALATE,17,185.89
WJ540494,1174616882,PSYCHIATRY & NEUROLOGY,DIVALPROEX SODIUM,87,13222.15
ET581170,1932307618,FAMILY PRACTICE,LATANOPROST,13,180.1
PJ102714,1346340981,CARDIOLOGY,BENAZEPRIL HCL,93,881.99
PZ832641,1902861347,INTERNAL MEDICINE,LEVETIRACETAM,44,942.09
GB436747,1598993297,PHYSICIAN ASSISTANT,DOXYCYCLINE HYCLATE,38,3543.65
AA988646,1417024696,PHYSICIAN ASSISTANT,PROMETHAZINE HCL,27,515.78
AF209981,1689805418,FAMILY PRACTICE,CLOPIDOGREL BISULFATE,19,249.72
TB283331,1922085844,INTERNAL MEDICINE,VERAPAMIL HCL,17,325.16
RE478035,1952338998,NEPHROLOGY,MIRTAZAPINE,16,255.53
JC914505,1780806877,FAMILY PRACTICE,HYDROCHLOROTHIAZIDE,92,401.02
VF148334,1669403275,INTERNAL MEDICINE,ALLOPURINOL,88,1527.31
DM685957,1932169778,FAMILY PRACTICE,ATORVASTATIN CALCIUM,110,2532.87
LX733373,1497972970,GENERAL PRACTICE,CLOPIDOGREL BISULFATE,11,81.0
BD871737,1033401856,INTERNAL MEDICINE,OXYCODONE HCL,11,56.8
NB988185,1922119445,NEPHROLOGY,NIFEDIPINE,83,3309.6
XN549356,1518960525,INTERNAL MEDICINE,LOSARTAN/HYDROCHLOROTHIAZIDE,131,2376.64
QV939212,1477734267,FAMILY PRACTICE,LISINOPRIL,148,549.97
CP171456,1013958776,CARDIOLOGY,METOPROLOL SUCCINATE,236,4512.61
WU185215,1013138254,PEDIATRIC MEDICINE,FUROSEMIDE,14,42.28
NO827790,1538237813,INTERNAL MEDICINE,NYSTATIN,145,2372.08
CP888782,1295707743,REGISTERED NURSE,OXYBUTYNIN CHLORIDE,11,649.8
QB963883,1952388977,UROLOGY,OXYBUTYNIN CHLORIDE,47,1702.88
AM611689,1801988142,INTERNAL MEDICINE,ZIPRASIDONE HCL,23,1706.01
WI331790,1518982198,INTERNAL MEDICINE,CARVEDILOL,41,330.96
NL936338,1194918649,FAMILY PRACTICE,FLUTICASONE PROPIONATE,33,752.9
FZ303887,1144398181,FAMILY PRACTICE,LISINOPRIL/HYDROCHLOROTHIAZIDE,11,81.95
AL130971,1114005790,FAMILY PRACTICE,AMITRIPTYLINE HCL,15,1096.41
HK271429,1598780033,RHEUMATOLOGY,PREGABALIN,15,9907.29
AI432878,1598802027,PEDIATRIC MEDICINE,EFAVIRENZ/EMTRICITAB/TENOFOVIR,12,26454.39
CB330817,1174537138,INTERNAL MEDICINE,ALBUTEROL SULFATE,18,848.29
OD891896,1518996818,INTERNAL MEDICINE,ESCITALOPRAM OXALATE,21,489.28
EB374128,1942219878,NURSE PRACTITIONER,LEVOTHYROXINE SODIUM,33,912.87
SJ213186,1396733796,RHEUMATOLOGY,ALENDRONATE SODIUM,139,693.56
ZE766526,1952363137,FAMILY PRACTICE,CLOPIDOGREL BISULFATE,13,318.73
DZ378312,1255569943,FAMILY PRACTICE,ALENDRONATE SODIUM,75,660.67
MC704701,1801080957,INFECTIOUS DISEASE,ETRAVIRINE,17,17475.46
YK487822,1356631303,INTERNAL MEDICINE,"INSULIN GLARGINE,HUM.REC.ANLOG",60,21640.79
WS112923,1568476117,NEUROLOGY,PHENYTOIN SODIUM EXTENDED,57,2592.5
LH190798,1306015607,INTERNAL MEDICINE,ATORVASTATIN CALCIUM,255,5221.57
EQ413342,1063595114,INTERNAL MEDICINE,CIPROFLOXACIN HCL,27,123.63
TT508060,1114333721,INTERNAL MEDICINE,LEVOTHYROXINE SODIUM,22,602.6
OA410608,1851592802,INTERNAL MEDICINE,GLYBURIDE,11,633.93
